business_id_1,business_id_2,similarity
gwOkvJJcIewDF7aZh_VMBQ,v7euq6W4LEKFtYnlYhh7Vw,0.5
h67mMWvVdHQ0J_maNcXsXg,jGajKCm6-urgLQeNyeL-FA,0.5
h67mMWvVdHQ0J_maNcXsXg,xBWTtwUd3tFCX5vobs2p7A,0.5
hBOLo0Zg_3hlQ-z-3FkF1w,yrC2AxuY3wXNodbuClLRGg,0.5
hEtb2D81MtRfKuAd1FdV6w,j6MtKpKdqZC2wXnQetGBIQ,0.5
hQXN51Oq0Oje3Ck9nwsGLw,noZNxJF_q9V3Iox5qG2bVA,0.5
hamdxLntv7uASAmOSKBLig,u9zsTjkceESEEbncLBChaQ,0.5
hamdxLntv7uASAmOSKBLig,wbNWiuY5IDbvouNQAZsS-Q,0.5
hf2oiNqYYWoF2-iNYSnOMg,odYVVzTk1OGRMtp7P0n7zQ,0.5
hf2oiNqYYWoF2-iNYSnOMg,r5pBbEFHWxlBBHs3N8QiPA,0.5
hqWNpbCEzt7EzUeWkDqjBA,l2kzkT3iw10kIq2nIWRbgQ,0.5
hzPtb7pO7DB4Kext89w9Rw,xHDW6S2GnXYX8hK74EE0Ag,0.5
i-LDatuEXFN3EDZK1sgllQ,qQk-0rev8PFpqzejx07QJw,0.5
i-LDatuEXFN3EDZK1sgllQ,vYPnPOlfZ6BcncPccVFLHQ,0.5
iGOy8Tc9zeewn5BW2svW-g,iqU-pcyvNJjmy4pEN2Nepw,0.5
iIaC8f8QgaWTYoFSZYasrw,z6b088Cu7IB2Fa237XNYxA,1.0
jGajKCm6-urgLQeNyeL-FA,xBWTtwUd3tFCX5vobs2p7A,1.0
jH6h0yH0EMqq3h-8T0q-ig,rSAV1CDpqkNKumXyUx1BAA,0.5
jZ9Lp-1alENJJNuq--qNiQ,uMbSCjf6D9-rZOOXQyz9LA,0.5
jm943jvMzR4DKIy2t1IUgA,um1guhIrpfBu0nt4jsR5_A,0.5
kF1Rr2bMPujucUihlitT2g,ui33pIJmkW0s8HddH_ZZ9A,1.0
kPwj57sDfiJxNkYw-4M9VQ,wG3GhQJ4sV6mncGNE320tw,0.75
kUPEXMZE6Jf5-f_I37ppxw,yrbLNAtCYskOFZn9LVcpCA,0.5
kyGiC1tbPuW9Ux7eV0k7zQ,x2BXa3KN1DmyT-3Jmel_iQ,0.5
l2kzkT3iw10kIq2nIWRbgQ,s1av6TDj7npTFBH8HEz-Rw,0.5
lOAzmLdEC8fyM4KeZAnfDQ,yau0HbUmuSkmRoHORKum0w,0.5
lR4ybrBnCkWI-BMeDrJwFQ,nMl2QWpH3J0r0-rdjBSefA,0.6666666666666666
lUM741nAWb4WL-pGiqo7Bw,rwyEBonWH2nhxxxQo6X1nw,0.5
ldKrUirpZZ6JDnNwOwLpvw,r_QcMIgY2zxdcV40kK_rxw,0.5
lrrUyxzlvqp-niBEj6_6dg,o5Mofj5KJkYAMs_fhxftpg,0.6666666666666666
lrrUyxzlvqp-niBEj6_6dg,tjM2CZqRJ17oFapBTmGovw,0.5
lv_ngvbgwcP5pd2hauMOTw,vvGfIqzVqyCu8ODIyQzkFQ,0.5
mO786Fl-KJV82FrW00RzBw,rPeHN1B8FyYzI7GzVFam3w,0.5
mO786Fl-KJV82FrW00RzBw,ugIDAeQPfKs9GVBaPUSBkA,0.5
mZJdFjxvVddqPN5RZdKSHg,u_MdwAj7eGenc0YhqQy6nA,0.5
msetABs9DxGFYjEi3gYSCA,qBBaGLP9hquec2arukhVOA,0.5
n3Lw-lO8scCxiVTlIjUoqg,y21M2pMkc0csUh0mQv7SUA,1.0
nFwhNevX1CuFp04Qlcpl6g,rb6BYe7M1t8GTpz4NZC9Uw,0.5
nmpPmJpNJHnG3b-x4KNTEw,qharoRpIxEun9X_8OT_jbg,0.5
nmpPmJpNJHnG3b-x4KNTEw,taMQgmflcsBSBHM8Zo_q-g,0.5
o5Mofj5KJkYAMs_fhxftpg,u_MdwAj7eGenc0YhqQy6nA,0.5
o5Mofj5KJkYAMs_fhxftpg,xistlMeIIjG21z2SaWvfVQ,0.5
oRmCI0p2mvlrGwilJloFTQ,rE7v_faHw6HLEgGL3YlAxw,0.5
otfSRZ-vIPddp_fOoZG4Nw,rGd0AChH-jsPf0JBdsx77A,0.5
oxhDYYzWZiOhAy3Q-YLIJA,zSETUaH_YvQ7u-OsNYmVUg,0.5
p2VzdhjSjLMO9198mPEVUA,q5O7SDxC6GpThfEdOYKw4A,0.5
qBBaGLP9hquec2arukhVOA,uJskEypcuwx_WhCWiSmJKg,0.5
qUcdv_IREg2KnhqZZB96ug,uJskEypcuwx_WhCWiSmJKg,0.5
qaS11gk1kIlrzCX1LYiZsw,y2V42mxWvVoH4NvUT_n8eg,0.5
qcP9AhS2tAM_oAjZ_o7U4g,zKCgTuzIk8YKWetik8GANg,1.0
qharoRpIxEun9X_8OT_jbg,taMQgmflcsBSBHM8Zo_q-g,1.0
r8h3_Chc7davvVelcvV-NQ,yDfOSuljYJdX9zftLbTbxw,1.0
rPeHN1B8FyYzI7GzVFam3w,tRdVEMAtQRdz-Cgw-ff4-A,0.5
rPeHN1B8FyYzI7GzVFam3w,ugIDAeQPfKs9GVBaPUSBkA,1.0
rPeHN1B8FyYzI7GzVFam3w,z65wZ11iw7Y-WBZ9UDZhnA,0.5
rbj35x4jeuY5Anhmxx-TKg,unVOwNGRAM9_Btgfw52LpQ,1.0
s8PwBK300SvyJ-dxL-FOpg,tXZxc-3HcXvj1Z-Tzs4Mkw,0.6666666666666666
t7-AuzRrUUWrxp1GNrIDtg,uPtSHqkT9aNrXNJdVBoq9Q,1.0
tRdVEMAtQRdz-Cgw-ff4-A,ugIDAeQPfKs9GVBaPUSBkA,0.5
uI85wwAw_SQXyObv-cwfkA,vxVVBGJCrd1F5ELKpFc-Mw,0.5
uLgtYu92vV5vosltpBP_hg,x_qKFuYPAAO28E7tQGXZaQ,0.5
ugIDAeQPfKs9GVBaPUSBkA,z65wZ11iw7Y-WBZ9UDZhnA,0.5
uhRh3jq8blzxZLJH3xks_Q,vwpsor_zVUTJJkp301Dpog,0.5
uwO1mCtTOyzQN96eRtfk_g,y0maJiW69rMQRbrfXtmssw,0.5
uzpdcxvlKx5BuoWU3NRHbA,xeN57OX3lJfY96nfEx63fg,1.0
vCopginiBsz1STNhQPb8XA,yUB8CDsYMES3cN-xcHXCkQ,0.5555555555555556
vVdY2qDO7dkUrU8LXYZ1uA,zrtRx2bm55zVeYIpzLLm3w,0.6666666666666666
vadTcg3fvqiXj0Bh9Lv3zg,wvV-mcM-Djgv6Z29rnwlVg,0.5
w9CWjQW-tiAdWSPBzmXLvA,xD0qY7CyI2PCcr0lvVp9-A,0.5
wfsCX4M-uf_l-hQA1sSWyQ,yFKNTMyCQZ92M91A_yavhw,0.5
wpDJUu8Ty_eyQJENUy7fIw,z3hD4GX5gSJtuqNhN-o2cg,0.5
wtE6O9u1ni81T_TW27uYgQ,zi0HXFQuzMeozBwQ4iWs7w,0.5
